UT;DI;TI;CR;Freq1AU;FreqTT;DOI_CR;Ref_ID
WOS:000557060600001;10.1108/ECAM-01-2020-0034;Managing public-private partnerships: a transmission pattern of underlying dynamics determining project performance;Cui CY, 2018, INT J PROJ MANAG, V36, P773, DOI 10.1016/j.ijproman.2018.03.004;1;1;10.1016/j.ijproman.2018.03.004;doi0592
WOS:000557060600001;10.1108/ECAM-01-2020-0034;Managing public-private partnerships: a transmission pattern of underlying dynamics determining project performance;De Schepper S, 2014, INT J PROJ MANAG, V32, P1210, DOI 10.1016/j.ijproman.2014.01.006;2;2;10.1016/j.ijproman.2014.01.006;doi0550
WOS:000557060600001;10.1108/ECAM-01-2020-0034;Managing public-private partnerships: a transmission pattern of underlying dynamics determining project performance;Dehdasht G, 2017, SUSTAINABILITY-BASEL, V9, DOI 10.3390/su9081420;1;1;10.3390/su9081420;doi2339
WOS:000557060600001;10.1108/ECAM-01-2020-0034;Managing public-private partnerships: a transmission pattern of underlying dynamics determining project performance;Dogan SZ, 2015, J MANAGE ENG, V31, DOI 10.1061/(ASCE)ME.1943-5479.8888255;2;2;10.1061/(ASCE)ME.1943-5479.8888255;doi1132
WOS:000557060600001;10.1108/ECAM-01-2020-0034;Managing public-private partnerships: a transmission pattern of underlying dynamics determining project performance;El-Gohary N. M., 2006, International Journal of Project Management, V24, P595, DOI 10.1016/j.ijproman.2006.07.009;2;2;10.1016/j.ijproman.2006.07.009;doi0529
WOS:000557060600001;10.1108/ECAM-01-2020-0034;Managing public-private partnerships: a transmission pattern of underlying dynamics determining project performance;Feng Z, 2016, TRANSPORT RES B-METH, V91, P466, DOI 10.1016/j.trb.2016.04.017;3;3;10.1016/j.trb.2016.04.017;doi0909
WOS:000557060600001;10.1108/ECAM-01-2020-0034;Managing public-private partnerships: a transmission pattern of underlying dynamics determining project performance;Freeman R. E., 1984, STRATEGIC MANAGEMENT;1;1;;ref0174
WOS:000557060600001;10.1108/ECAM-01-2020-0034;Managing public-private partnerships: a transmission pattern of underlying dynamics determining project performance;Haleem A, 2012, PRODUCTION PLANNING, V23, P10;1;1;;ref0215
WOS:000557060600001;10.1108/ECAM-01-2020-0034;Managing public-private partnerships: a transmission pattern of underlying dynamics determining project performance;Han YL, 2018, J CONSTR ENG M, V144, DOI 10.1061/(ASCE)CO.1943-7862.0001499;1;1;10.1061/(ASCE)CO.1943-7862.0001499;doi1117
WOS:000557060600001;10.1108/ECAM-01-2020-0034;Managing public-private partnerships: a transmission pattern of underlying dynamics determining project performance;Henjewele C, 2013, J FINANC MANAG PROP, V18, P210, DOI 10.1108/JFMPC-05-2013-0021;2;2;10.1108/JFMPC-05-2013-0021;doi1439
WOS:000557060600001;10.1108/ECAM-01-2020-0034;Managing public-private partnerships: a transmission pattern of underlying dynamics determining project performance;Hossain L, 2009, CONSTR MANAG ECON, V27, P25, DOI 10.1080/01446190802558923;1;1;10.1080/01446190802558923;doi1164
WOS:000557060600001;10.1108/ECAM-01-2020-0034;Managing public-private partnerships: a transmission pattern of underlying dynamics determining project performance;Hsueh C.M., 2017, J CHIN INST ENG, V12, P1;10;10;;ref0245
WOS:000557060600001;10.1108/ECAM-01-2020-0034;Managing public-private partnerships: a transmission pattern of underlying dynamics determining project performance;Hwang BG, 2013, INT J PROJ MANAG, V31, P424, DOI 10.1016/j.ijproman.2012.08.003;5;5;10.1016/j.ijproman.2012.08.003;doi0543
WOS:000557060600001;10.1108/ECAM-01-2020-0034;Managing public-private partnerships: a transmission pattern of underlying dynamics determining project performance;Jefferies M, 2006, ENG CONSTR ARCHIT MA, V13, P451, DOI 10.1108/09699980610690738;11;11;10.1108/09699980610690738;doi1355
WOS:000557060600001;10.1108/ECAM-01-2020-0034;Managing public-private partnerships: a transmission pattern of underlying dynamics determining project performance;Karlsen J. T., 2002, ENG MANAGEMENT J, V14, P19, DOI DOI 10.1080/10429247.2002.11415180;1;1;10.1080/10429247.2002.11415180;doi1211
WOS:000557060600001;10.1108/ECAM-01-2020-0034;Managing public-private partnerships: a transmission pattern of underlying dynamics determining project performance;Lasswell H.D., 2013, POWER SOC FRAMEWORK;1;1;;ref0300
WOS:000557060600001;10.1108/ECAM-01-2020-0034;Managing public-private partnerships: a transmission pattern of underlying dynamics determining project performance;Li B, 2005, CONSTR MANAG ECON, V23, P459, DOI 10.1080/01446190500041537;18;19;10.1080/01446190500041537;doi1157
WOS:000557060600001;10.1108/ECAM-01-2020-0034;Managing public-private partnerships: a transmission pattern of underlying dynamics determining project performance;Li CZ, 2016, J CLEAN PROD, V134, P482, DOI 10.1016/j.jclepro.2016.02.123;1;19;10.1016/j.jclepro.2016.02.123;doi0693
WOS:000557060600001;10.1108/ECAM-01-2020-0034;Managing public-private partnerships: a transmission pattern of underlying dynamics determining project performance;Lim SL, 2012, IEEE T SOFTWARE ENG, V38, P707, DOI 10.1109/TSE.2011.36;3;3;10.1109/TSE.2011.36;doi1493
WOS:000557060600001;10.1108/ECAM-01-2020-0034;Managing public-private partnerships: a transmission pattern of underlying dynamics determining project performance;Liu H, 2015, BIOINFORMATICS, V31, pi221;9;19;;ref0328
WOS:000557060600001;10.1108/ECAM-01-2020-0034;Managing public-private partnerships: a transmission pattern of underlying dynamics determining project performance;Liu H.J., 2017, PRODUCTION PLANNING, V71, P68;2;19;;ref0330
WOS:000557060600001;10.1108/ECAM-01-2020-0034;Managing public-private partnerships: a transmission pattern of underlying dynamics determining project performance;Liu TT, 2016, INT J PROJ MANAG, V34, P701, DOI 10.1016/j.ijproman.2016.01.004;8;19;10.1016/j.ijproman.2016.01.004;doi0565
WOS:000557060600001;10.1108/ECAM-01-2020-0034;Managing public-private partnerships: a transmission pattern of underlying dynamics determining project performance;Mavi RK, 2018, J CLEAN PROD, V194, P751, DOI 10.1016/j.jclepro.2018.05.120;1;1;10.1016/j.jclepro.2018.05.120;doi0702
WOS:000557060600001;10.1108/ECAM-01-2020-0034;Managing public-private partnerships: a transmission pattern of underlying dynamics determining project performance;Meng X., 2016, INT J PROJ MANAG, V30, P188;6;7;;ref0371
WOS:000557060600001;10.1108/ECAM-01-2020-0034;Managing public-private partnerships: a transmission pattern of underlying dynamics determining project performance;Meng XH, 2011, J MANAGE ENG, V27, P243, DOI 10.1061/(ASCE)ME.1943-5479.0000058;1;7;10.1061/(ASCE)ME.1943-5479.0000058;doi1120
WOS:000557060600001;10.1108/ECAM-01-2020-0034;Managing public-private partnerships: a transmission pattern of underlying dynamics determining project performance;Ministry of Finance of the People's Republic of China, 2020, OP GUID PERF MAN PUB;1;1;;ref0389
WOS:000557060600001;10.1108/ECAM-01-2020-0034;Managing public-private partnerships: a transmission pattern of underlying dynamics determining project performance;Mitchell J. C., 1969, SOC NETWORKS URBAN, P1;2;2;;ref0391
WOS:000557060600001;10.1108/ECAM-01-2020-0034;Managing public-private partnerships: a transmission pattern of underlying dynamics determining project performance;Mok KY, 2017, INT J PROJ MANAG, V35, P463, DOI 10.1016/j.ijproman.2016.12.009;6;6;10.1016/j.ijproman.2016.12.009;doi0573
WOS:000557060600001;10.1108/ECAM-01-2020-0034;Managing public-private partnerships: a transmission pattern of underlying dynamics determining project performance;Mota J, 2015, INT J PROJ MANAG, V33, P1563, DOI 10.1016/j.ijproman.2015.04.005;1;1;10.1016/j.ijproman.2015.04.005;doi0561
WOS:000557060600001;10.1108/ECAM-01-2020-0034;Managing public-private partnerships: a transmission pattern of underlying dynamics determining project performance;Mouraviev N., 2013, PUBLIC MANAG REV, V17, P769;1;1;;ref0399
WOS:000557060600001;10.1108/ECAM-01-2020-0034;Managing public-private partnerships: a transmission pattern of underlying dynamics determining project performance;Nederhand J, 2019, ADMIN SOC, V51, P1200, DOI 10.1177/0095399716684887;1;1;10.1177/0095399716684887;doi1806
WOS:000557060600001;10.1108/ECAM-01-2020-0034;Managing public-private partnerships: a transmission pattern of underlying dynamics determining project performance;Neely A., 2002, FINANCIAL TIMES;1;1;;ref0404
WOS:000557060600001;10.1108/ECAM-01-2020-0034;Managing public-private partnerships: a transmission pattern of underlying dynamics determining project performance;Ng ST, 2013, CITIES, V31, P370, DOI 10.1016/j.cities.2012.12.002;1;9;10.1016/j.cities.2012.12.002;doi0440
WOS:000557060600001;10.1108/ECAM-01-2020-0034;Managing public-private partnerships: a transmission pattern of underlying dynamics determining project performance;Ng ST, 2012, HABITAT INT, V36, P423, DOI 10.1016/j.habitatint.2012.02.002;7;9;10.1016/j.habitatint.2012.02.002;doi0497
WOS:000557060600001;10.1108/ECAM-01-2020-0034;Managing public-private partnerships: a transmission pattern of underlying dynamics determining project performance;Ng ST, 2010, IEEE T ENG MANAGE, V57, P310, DOI 10.1109/TEM.2009.2037142;1;9;10.1109/TEM.2009.2037142;doi1490
WOS:000557060600001;10.1108/ECAM-01-2020-0034;Managing public-private partnerships: a transmission pattern of underlying dynamics determining project performance;Ning Y., 2013, ASCE J CONSTRUCTION, V140, P1;1;1;;ref0409
WOS:000557060600001;10.1108/ECAM-01-2020-0034;Managing public-private partnerships: a transmission pattern of underlying dynamics determining project performance;Opawole A, 2017, J ENG DES TECHNOL, V15, P44, DOI 10.1108/JEDT-09-2015-0058;1;1;10.1108/JEDT-09-2015-0058;doi1438
WOS:000557060600001;10.1108/ECAM-01-2020-0034;Managing public-private partnerships: a transmission pattern of underlying dynamics determining project performance;Osei-Kyei R, 2015, INT J PROJ MANAG, V33, P1335, DOI 10.1016/j.ijproman.2015.02.008;1;1;10.1016/j.ijproman.2015.02.008;doi0560
WOS:000557060600001;10.1108/ECAM-01-2020-0034;Managing public-private partnerships: a transmission pattern of underlying dynamics determining project performance;Qi GY, 2016, SCIENCE, V352, P1065, DOI 10.1126/science.aaf8338;1;1;10.1126/science.aaf8338;doi1715
WOS:000557060600001;10.1108/ECAM-01-2020-0034;Managing public-private partnerships: a transmission pattern of underlying dynamics determining project performance;ROCKART JF, 1982, SLOAN MANAGE REV, V24, P3;1;1;;ref0471
WOS:000557060600001;10.1108/ECAM-01-2020-0034;Managing public-private partnerships: a transmission pattern of underlying dynamics determining project performance;Rowley TJ, 1997, ACAD MANAGE REV, V22, P887, DOI 10.2307/259248;1;1;10.2307/259248;doi2263
WOS:000557060600001;10.1108/ECAM-01-2020-0034;Managing public-private partnerships: a transmission pattern of underlying dynamics determining project performance;Rwelamila PD, 2015, J MANAGE ENG, V31, DOI 10.1061/(ASCE)ME.1943-5479.0000330;2;2;10.1061/(ASCE)ME.1943-5479.0000330;doi1123
WOS:000557060600001;10.1108/ECAM-01-2020-0034;Managing public-private partnerships: a transmission pattern of underlying dynamics determining project performance;Senghore F, 2015, J ENG TECHNOL MANAGE, V37, P21, DOI 10.1016/j.jengtecman.2015.08.007;1;1;10.1016/j.jengtecman.2015.08.007;doi0720
WOS:000557060600001;10.1108/ECAM-01-2020-0034;Managing public-private partnerships: a transmission pattern of underlying dynamics determining project performance;Seyed-Hosseini SM, 2006, RELIAB ENG SYST SAFE, V91, P872, DOI 10.1016/j.ress.2005.09.005;1;1;10.1016/j.ress.2005.09.005;doi0873
WOS:000557060600001;10.1108/ECAM-01-2020-0034;Managing public-private partnerships: a transmission pattern of underlying dynamics determining project performance;Shi SY, 2016, SUSTAINABILITY-BASEL, V8, DOI 10.3390/su8121313;3;3;10.3390/su8121313;doi2338
WOS:000557060600001;10.1108/ECAM-01-2020-0034;Managing public-private partnerships: a transmission pattern of underlying dynamics determining project performance;Suttrfield J. S., 2006, PROJ MANAG J, V37, P26;1;1;;ref0527
WOS:000557060600001;10.1108/ECAM-01-2020-0034;Managing public-private partnerships: a transmission pattern of underlying dynamics determining project performance;Swamy RRDTV, 2018, PROP MANAG, V36, P67, DOI 10.1108/PM-08-2016-0046;1;1;10.1108/PM-08-2016-0046;doi1459
WOS:000557060600001;10.1108/ECAM-01-2020-0034;Managing public-private partnerships: a transmission pattern of underlying dynamics determining project performance;Tan H.D.N., 2019, J CONSTR ENG M ASCE, V145;1;1;;ref0532
WOS:000557060600001;10.1108/ECAM-01-2020-0034;Managing public-private partnerships: a transmission pattern of underlying dynamics determining project performance;Tang LYN, 2013, INT J PROJ MANAG, V31, P513, DOI 10.1016/j.ijproman.2012.10.010;2;2;10.1016/j.ijproman.2012.10.010;doi0544
WOS:000557060600001;10.1108/ECAM-01-2020-0034;Managing public-private partnerships: a transmission pattern of underlying dynamics determining project performance;Tang LY, 2010, INT J PROJ MANAG, V28, P683, DOI 10.1016/j.ijproman.2009.11.009;2;2;10.1016/j.ijproman.2009.11.009;doi0537
WOS:000557060600001;10.1108/ECAM-01-2020-0034;Managing public-private partnerships: a transmission pattern of underlying dynamics determining project performance;Teo P, 2017, INT J PROJ MANAG, V35, P269, DOI 10.1016/j.ijproman.2016.10.008;1;1;10.1016/j.ijproman.2016.10.008;doi0571
WOS:000557060600001;10.1108/ECAM-01-2020-0034;Managing public-private partnerships: a transmission pattern of underlying dynamics determining project performance;Tiong R.L.K., 1998, J CONSTR ENG M ASCE, V122, P205;4;13;;ref0540
WOS:000557060600001;10.1108/ECAM-01-2020-0034;Managing public-private partnerships: a transmission pattern of underlying dynamics determining project performance;TIONG RLK, 1992, J CONSTR ENG M ASCE, V118, P217, DOI 10.1061/(ASCE)0733-9364(1992)118:2(217);7;13;10.1061/(ASCE)0733-9364(1992)118:2(217);doi1098
WOS:000557060600001;10.1108/ECAM-01-2020-0034;Managing public-private partnerships: a transmission pattern of underlying dynamics determining project performance;Walker D, 2008, PROCUREMENT SYSTEMS, P70;3;3;;ref0571
WOS:000557060600001;10.1108/ECAM-01-2020-0034;Managing public-private partnerships: a transmission pattern of underlying dynamics determining project performance;Wambeke BW, 2012, J CONSTR ENG M, V138, P1192, DOI 10.1061/(ASCE)CO.1943-7862.0000524;1;1;10.1061/(ASCE)CO.1943-7862.0000524;doi1107
WOS:000557060600001;10.1108/ECAM-01-2020-0034;Managing public-private partnerships: a transmission pattern of underlying dynamics determining project performance;Wang HM, 2018, PUBLIC MANAG REV, V20, P293, DOI 10.1080/14719037.2017.1313445;1;4;10.1080/14719037.2017.1313445;doi1235
WOS:000557060600001;10.1108/ECAM-01-2020-0034;Managing public-private partnerships: a transmission pattern of underlying dynamics determining project performance;Wang LL, 2018, SAFETY SCI, V103, P51, DOI 10.1016/j.ssci.2017.11.007;1;4;10.1016/j.ssci.2017.11.007;doi0893
WOS:000557060600001;10.1108/ECAM-01-2020-0034;Managing public-private partnerships: a transmission pattern of underlying dynamics determining project performance;Wang S., 2000, INT J PROJ MANAG, V18, P69, DOI DOI 10.1016/S0263-7863(98)00072-6;2;4;10.1016/S0263-7863(98)00072-6;doi0946
WOS:000557060600001;10.1108/ECAM-01-2020-0034;Managing public-private partnerships: a transmission pattern of underlying dynamics determining project performance;Warfield J.N., 1990, SCI GENERIC DESIGN M;1;1;;ref0582
WOS:000557060600001;10.1108/ECAM-01-2020-0034;Managing public-private partnerships: a transmission pattern of underlying dynamics determining project performance;Williams NL, 2015, PROJ MANAG J, V46, P92, DOI 10.1002/pmj.21548;1;1;10.1002/pmj.21548;doi0096
WOS:000557060600001;10.1108/ECAM-01-2020-0034;Managing public-private partnerships: a transmission pattern of underlying dynamics determining project performance;Xia G.F., 2018, CONSTRUCTION EC, V39, P26;1;1;;ref0614
WOS:000557060600001;10.1108/ECAM-01-2020-0034;Managing public-private partnerships: a transmission pattern of underlying dynamics determining project performance;Yang J, 2011, INT J PROJ MANAG, V29, P900, DOI 10.1016/j.ijproman.2010.07.013;4;4;10.1016/j.ijproman.2010.07.013;doi0540
WOS:000557060600001;10.1108/ECAM-01-2020-0034;Managing public-private partnerships: a transmission pattern of underlying dynamics determining project performance;Yong H.K., 2010, PUBLIC PRIVATE PARTN;1;1;;ref0625
WOS:000557060600001;10.1108/ECAM-01-2020-0034;Managing public-private partnerships: a transmission pattern of underlying dynamics determining project performance;Yu T, 2017, INT J PROJ MANAG, V35, P925, DOI 10.1016/j.ijproman.2017.04.004;4;4;10.1016/j.ijproman.2017.04.004;doi0578
WOS:000557060600001;10.1108/ECAM-01-2020-0034;Managing public-private partnerships: a transmission pattern of underlying dynamics determining project performance;Yuan JF, 2010, J MANAGE ENG, V26, P89, DOI 10.1061/(ASCE)ME.1943-5479.0000011;1;2;10.1061/(ASCE)ME.1943-5479.0000011;doi1118
WOS:000557060600001;10.1108/ECAM-01-2020-0034;Managing public-private partnerships: a transmission pattern of underlying dynamics determining project performance;Yuan JF, 2009, CONSTR MANAG ECON, V27, P253, DOI 10.1080/01446190902748705;1;2;10.1080/01446190902748705;doi1165
WOS:000557060600001;10.1108/ECAM-01-2020-0034;Managing public-private partnerships: a transmission pattern of underlying dynamics determining project performance;Zhang XQ, 2005, J CONSTR ENG M, V131, P3, DOI 10.1061/(ASCE)0733-9364(2005)131:1(3);9;9;10.1061/(ASCE)0733-9364(2005)131:1(3);doi1099
WOS:000557060600001;10.1108/ECAM-01-2020-0034;Managing public-private partnerships: a transmission pattern of underlying dynamics determining project performance;Zou WW, 2014, INT J PROJ MANAG, V32, P265, DOI 10.1016/j.ijproman.2013.05.004;3;3;10.1016/j.ijproman.2013.05.004;doi0547
WOS:000558295500001;10.1108/IJLM-09-2019-0256;Barriers to multi-tier supply chain risk management;Ang E, 2017, MANAGE SCI, V63, P2397, DOI 10.1287/mnsc.2016.2471;2;2;10.1287/mnsc.2016.2471;doi1966
WOS:000558295500001;10.1108/IJLM-09-2019-0256;Barriers to multi-tier supply chain risk management;Aydin G., 2010, HDB INTEGRATED RISK;1;1;;ref0029
WOS:000558295500001;10.1108/IJLM-09-2019-0256;Barriers to multi-tier supply chain risk management;Bhakoo V, 2013, J OPER MANAG, V31, P432, DOI 10.1016/j.jom.2013.07.016;1;1;10.1016/j.jom.2013.07.016;doi0777
WOS:000558295500001;10.1108/IJLM-09-2019-0256;Barriers to multi-tier supply chain risk management;BLEEKE J, 1991, HARVARD BUS REV, V69, P127;1;1;;ref0050
WOS:000558295500001;10.1108/IJLM-09-2019-0256;Barriers to multi-tier supply chain risk management;Borgatti SP, 2009, J SUPPLY CHAIN MANAG, V45, P5, DOI 10.1111/j.1745-493X.2009.03166.x;1;1;10.1111/j.1745-493X.2009.03166.x;doi1650
WOS:000558295500001;10.1108/IJLM-09-2019-0256;Barriers to multi-tier supply chain risk management;Childerhouse P, 2003, IND MANAGE DATA SYST, V103, P137, DOI 10.1108/02635570310465625;1;1;10.1108/02635570310465625;doi1330
WOS:000558295500001;10.1108/IJLM-09-2019-0256;Barriers to multi-tier supply chain risk management;Choi TY, 2006, J OPER MANAG, V24, P637, DOI 10.1016/j.jom.2005.07.002;3;9;10.1016/j.jom.2005.07.002;doi0749
WOS:000558295500001;10.1108/IJLM-09-2019-0256;Barriers to multi-tier supply chain risk management;Choi TY, 2009, J PURCH SUPPLY MANAG, V15, P263, DOI 10.1016/j.pursup.2009.08.003;4;9;10.1016/j.pursup.2009.08.003;doi0846
